label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
1,0.0,0.0,0.0,0.157203,0.02551,-0.058454,0.275813,-0.138476,-0.083703,0.290981,-0.31533,-0.107671,0.277092,-0.458157,-0.123285,0.241646,-0.461041,-0.071652,0.272363,-0.680449,-0.141842,0.28755,-0.845104,-0.183818,0.281781,-0.97449,-0.210683,0.148073,-0.487062,-0.088142,0.198206,-0.68233,-0.160884,0.242486,-0.607084,-0.175358,0.251745,-0.538714,-0.171352,0.062609,-0.432103,-0.114011,0.173736,-0.423677,-0.202859,0.182766,-0.258055,-0.181978,0.160622,-0.199441,-0.146645,-0.016682,-0.32932,-0.146597,0.112397,-0.265162,-0.222234,0.119117,-0.154317,-0.208661,0.093579,-0.119222,-0.182345
1,0.0,0.0,0.0,0.147951,0.011023,-0.056875,0.268754,-0.155209,-0.078333,0.277106,-0.334678,-0.09732,0.260057,-0.474581,-0.107475,0.233916,-0.475327,-0.063803,0.264985,-0.688291,-0.135273,0.274232,-0.857316,-0.179945,0.266795,-0.988977,-0.209562,0.136091,-0.507499,-0.079039,0.18216,-0.686788,-0.152385,0.2193,-0.608061,-0.171268,0.228344,-0.540173,-0.171648,0.050891,-0.451986,-0.103896,0.162207,-0.419332,-0.191774,0.165969,-0.259126,-0.177412,0.144213,-0.214084,-0.148462,-0.029445,-0.346168,-0.135198,0.102161,-0.262738,-0.207534,0.107112,-0.150239,-0.19672,0.083572,-0.12466,-0.17461
1,0.0,0.0,0.0,0.150444,-0.033476,-0.058265,0.282072,-0.176415,-0.087233,0.345438,-0.295507,-0.116314,0.365913,-0.420182,-0.142297,0.218118,-0.496394,-0.07458,0.262012,-0.729371,-0.136791,0.305366,-0.87366,-0.179198,0.333224,-1.0,-0.211633,0.12396,-0.501246,-0.092745,0.165616,-0.731437,-0.184618,0.218232,-0.595036,-0.218548,0.231589,-0.467167,-0.22605,0.026197,-0.448921,-0.116725,0.090529,-0.564113,-0.219469,0.135585,-0.385653,-0.222904,0.133315,-0.278186,-0.203013,-0.067572,-0.35863,-0.145232,0.017184,-0.392244,-0.227963,0.059132,-0.275376,-0.232245,0.054128,-0.208913,-0.220489
2,0.0,0.0,0.0,-0.116646,-0.040394,-0.075291,-0.211229,-0.143499,-0.121721,-0.197485,-0.265908,-0.169417,-0.125832,-0.35987,-0.21095,-0.229375,-0.451507,-0.05422,-0.315515,-0.632889,-0.120436,-0.360309,-0.747782,-0.167544,-0.391185,-0.844928,-0.198294,-0.134916,-0.487306,-0.061936,-0.129869,-0.729918,-0.123649,-0.1384,-0.882593,-0.163769,-0.142003,-1.0,-0.186551,-0.052304,-0.454531,-0.080206,-0.062888,-0.606384,-0.1668,-0.099845,-0.473703,-0.175081,-0.10817,-0.365485,-0.158894,0.023468,-0.379816,-0.105121,-0.024067,-0.430462,-0.176262,-0.063909,-0.325217,-0.175312,-0.069884,-0.233545,-0.158264
2,0.0,0.0,0.0,-0.117975,-0.026936,-0.074718,-0.211473,-0.140089,-0.116071,-0.194916,-0.267253,-0.157501,-0.127025,-0.366456,-0.19265,-0.229591,-0.446161,-0.052723,-0.312878,-0.634573,-0.114359,-0.357659,-0.751685,-0.158274,-0.388267,-0.851906,-0.187877,-0.135603,-0.480617,-0.058334,-0.131885,-0.725955,-0.116139,-0.138618,-0.879295,-0.155405,-0.139389,-1.0,-0.178406,-0.053494,-0.45026,-0.074196,-0.069522,-0.611434,-0.159885,-0.105502,-0.479869,-0.171663,-0.111516,-0.370704,-0.158634,0.022314,-0.380372,-0.096398,-0.031967,-0.427134,-0.173281,-0.070736,-0.316821,-0.178964,-0.074257,-0.222851,-0.166297
2,0.0,0.0,0.0,-0.112934,-0.050996,-0.077055,-0.200659,-0.152459,-0.123404,-0.174544,-0.272985,-0.171248,-0.10672,-0.369217,-0.213267,-0.221969,-0.454547,-0.050906,-0.300451,-0.638653,-0.115224,-0.342133,-0.755545,-0.160296,-0.371749,-0.853597,-0.188693,-0.123281,-0.490431,-0.056402,-0.116921,-0.736166,-0.116531,-0.123131,-0.88519,-0.155233,-0.124498,-1.0,-0.176051,-0.036234,-0.45603,-0.072944,-0.049542,-0.605251,-0.159938,-0.087883,-0.476995,-0.17215,-0.098864,-0.36843,-0.156985,0.041456,-0.378995,-0.095832,-0.007379,-0.435491,-0.163851,-0.04434,-0.345301,-0.163771,-0.050947,-0.258567,-0.1473
2,0.0,0.0,0.0,-0.110801,-0.052703,-0.079874,-0.194295,-0.15295,-0.129048,-0.166034,-0.277814,-0.179388,-0.095462,-0.373541,-0.222915,-0.219625,-0.460461,-0.053085,-0.295187,-0.647437,-0.119538,-0.335785,-0.762445,-0.166529,-0.365405,-0.857219,-0.196499,-0.120509,-0.495103,-0.057583,-0.109888,-0.739493,-0.122206,-0.115598,-0.887059,-0.165297,-0.116986,-1.0,-0.189156,-0.034043,-0.459958,-0.072986,-0.045027,-0.611249,-0.161645,-0.08562,-0.479531,-0.171506,-0.097442,-0.372305,-0.154624,0.043629,-0.38214,-0.095114,-0.00256,-0.443357,-0.163316,-0.037793,-0.349118,-0.161588,-0.042194,-0.261303,-0.14369
2,0.0,0.0,0.0,-0.113678,-0.040064,-0.074954,-0.195342,-0.147234,-0.117738,-0.168868,-0.271713,-0.161037,-0.109732,-0.376367,-0.198266,-0.223222,-0.450596,-0.050292,-0.298566,-0.630396,-0.112252,-0.339906,-0.742946,-0.157119,-0.369753,-0.838951,-0.186075,-0.128075,-0.484046,-0.056041,-0.118348,-0.724635,-0.113798,-0.121634,-0.875899,-0.153077,-0.119388,-1.0,-0.175722,-0.045098,-0.450114,-0.072327,-0.054163,-0.606259,-0.158,-0.088531,-0.471449,-0.167651,-0.094907,-0.363624,-0.151981,0.029141,-0.374028,-0.094669,-0.013683,-0.439803,-0.16498,-0.047392,-0.338782,-0.163642,-0.048678,-0.249539,-0.146319
2,0.0,0.0,0.0,-0.112508,-0.059653,-0.07605,-0.191221,-0.174007,-0.122056,-0.160585,-0.306097,-0.169517,-0.089662,-0.403241,-0.209981,-0.202881,-0.468688,-0.051863,-0.269599,-0.65854,-0.115787,-0.305717,-0.769323,-0.161901,-0.332421,-0.861476,-0.192258,-0.10601,-0.497526,-0.057078,-0.087516,-0.737671,-0.118187,-0.088031,-0.881354,-0.160437,-0.084815,-1.0,-0.18652,-0.024396,-0.461392,-0.072747,-0.029724,-0.622328,-0.154881,-0.06743,-0.489602,-0.161207,-0.076835,-0.386549,-0.145467,0.046799,-0.383311,-0.095247,0.003339,-0.458394,-0.157527,-0.028163,-0.368063,-0.154089,-0.028322,-0.285475,-0.137872
2,0.0,0.0,0.0,-0.116333,-0.059163,-0.072912,-0.196205,-0.180698,-0.114312,-0.162895,-0.309655,-0.157041,-0.089743,-0.400243,-0.193444,-0.188025,-0.479869,-0.042573,-0.245912,-0.662097,-0.102989,-0.278513,-0.775812,-0.148031,-0.302885,-0.870955,-0.177842,-0.094064,-0.503884,-0.049401,-0.068394,-0.744856,-0.104057,-0.058422,-0.888394,-0.140631,-0.044294,-1.0,-0.162473,-0.015955,-0.461408,-0.067596,-0.013697,-0.624741,-0.149546,-0.055848,-0.504249,-0.159397,-0.070166,-0.399922,-0.145779,0.052372,-0.376358,-0.092215,0.016825,-0.452436,-0.15937,-0.023272,-0.364002,-0.159352,-0.032629,-0.277091,-0.144804
2,0.0,0.0,0.0,-0.115026,-0.062435,-0.0785,-0.192534,-0.184409,-0.122481,-0.156845,-0.309325,-0.166707,-0.082866,-0.40824,-0.204243,-0.183767,-0.484296,-0.045282,-0.236133,-0.66948,-0.106212,-0.267349,-0.784013,-0.151302,-0.288795,-0.88016,-0.181024,-0.08747,-0.504542,-0.04925,-0.061618,-0.74125,-0.104303,-0.049277,-0.885602,-0.142506,-0.032195,-1.0,-0.165565,-0.007735,-0.459181,-0.065238,-0.008474,-0.618732,-0.15007,-0.049945,-0.499358,-0.1654,-0.0628,-0.393902,-0.154926,0.061246,-0.374657,-0.087694,0.018107,-0.444567,-0.159093,-0.021034,-0.359844,-0.164715,-0.028598,-0.275886,-0.153497
2,0.0,0.0,0.0,-0.115868,-0.053731,-0.073786,-0.189386,-0.17553,-0.115203,-0.151968,-0.296421,-0.156953,-0.077718,-0.390286,-0.192048,-0.178071,-0.48297,-0.043972,-0.230015,-0.677271,-0.104187,-0.259253,-0.798719,-0.148018,-0.279932,-0.898647,-0.177408,-0.082907,-0.498001,-0.050121,-0.055148,-0.737574,-0.107943,-0.043451,-0.885016,-0.149107,-0.028948,-1.0,-0.173779,-0.005211,-0.451571,-0.067243,0.001604,-0.617448,-0.153869,-0.045782,-0.49836,-0.16813,-0.064203,-0.395389,-0.156509,0.063412,-0.367475,-0.090239,0.022417,-0.436927,-0.165206,-0.022759,-0.338844,-0.170868,-0.035109,-0.248468,-0.158751
2,0.0,0.0,0.0,-0.114622,-0.054608,-0.074337,-0.186835,-0.17676,-0.113718,-0.146314,-0.294077,-0.153218,-0.071177,-0.377849,-0.186376,-0.175158,-0.481815,-0.044869,-0.228058,-0.676824,-0.104813,-0.258398,-0.799484,-0.150813,-0.279145,-0.901494,-0.182574,-0.077955,-0.494017,-0.04967,-0.0488,-0.731326,-0.103578,-0.035266,-0.880489,-0.144155,-0.019372,-1.0,-0.171094,-0.000171,-0.445355,-0.065536,0.011842,-0.620793,-0.148999,-0.040075,-0.507312,-0.165044,-0.063314,-0.407362,-0.157373,0.068129,-0.360022,-0.08766,0.029824,-0.42229,-0.165206,-0.019561,-0.332146,-0.175853,-0.03577,-0.249142,-0.168368
2,0.0,0.0,0.0,-0.106337,-0.063456,-0.07075,-0.177205,-0.188066,-0.110678,-0.136467,-0.306059,-0.152139,-0.058558,-0.385678,-0.186984,-0.159047,-0.488993,-0.04205,-0.211455,-0.686976,-0.102784,-0.240066,-0.802831,-0.149762,-0.260256,-0.897798,-0.181469,-0.063497,-0.501266,-0.048205,-0.033424,-0.744925,-0.102212,-0.021647,-0.889268,-0.141868,-0.007084,-1.0,-0.167485,0.013332,-0.450995,-0.064883,0.019134,-0.632909,-0.144575,-0.034332,-0.509607,-0.152047,-0.057148,-0.405242,-0.138359,0.08182,-0.360866,-0.087922,0.041293,-0.440787,-0.157403,-0.004648,-0.349724,-0.158022,-0.018259,-0.262419,-0.14366
2,0.0,0.0,0.0,-0.111507,-0.055558,-0.067524,-0.184763,-0.17768,-0.105436,-0.151897,-0.293947,-0.145183,-0.080396,-0.373273,-0.178841,-0.173293,-0.478423,-0.044101,-0.227317,-0.67639,-0.103186,-0.255187,-0.79723,-0.147469,-0.274687,-0.898029,-0.177817,-0.076224,-0.49206,-0.051952,-0.045867,-0.73446,-0.10665,-0.033472,-0.88382,-0.146446,-0.019825,-1.0,-0.172018,0.001634,-0.445234,-0.069417,0.00817,-0.625714,-0.150272,-0.045049,-0.502171,-0.159025,-0.067511,-0.396375,-0.146059,0.070334,-0.359894,-0.092809,0.029679,-0.430515,-0.165571,-0.017607,-0.333244,-0.168968,-0.029814,-0.243337,-0.156134
2,0.0,0.0,0.0,-0.112014,-0.053132,-0.069047,-0.185768,-0.171272,-0.108926,-0.149299,-0.287728,-0.149548,-0.078844,-0.3833,-0.184313,-0.173585,-0.476717,-0.047908,-0.231601,-0.677344,-0.108901,-0.263578,-0.79938,-0.155091,-0.284421,-0.899778,-0.186265,-0.078952,-0.491092,-0.054919,-0.050274,-0.735142,-0.108692,-0.040268,-0.884211,-0.148571,-0.0268,-1.0,-0.174358,-0.001831,-0.445103,-0.071757,9.9e-05,-0.625801,-0.151898,-0.048329,-0.509267,-0.164655,-0.064464,-0.406068,-0.155523,0.067772,-0.360813,-0.094423,0.022336,-0.425825,-0.168936,-0.024226,-0.327375,-0.175771,-0.034636,-0.237063,-0.165579
2,0.0,0.0,0.0,-0.111468,-0.060026,-0.065536,-0.185587,-0.177232,-0.104001,-0.154716,-0.295085,-0.144665,-0.087378,-0.378329,-0.179444,-0.177813,-0.478925,-0.044547,-0.232974,-0.676221,-0.102492,-0.260588,-0.796849,-0.145967,-0.279008,-0.898422,-0.175571,-0.082143,-0.492821,-0.052821,-0.052016,-0.733854,-0.107389,-0.039908,-0.883874,-0.147163,-0.024931,-1.0,-0.172833,-0.004279,-0.446178,-0.070187,0.001393,-0.619967,-0.148847,-0.048174,-0.499545,-0.157048,-0.068143,-0.395265,-0.144169,0.065502,-0.361486,-0.093281,0.026174,-0.434735,-0.161153,-0.018813,-0.341139,-0.161973,-0.030334,-0.251768,-0.148084
2,0.0,0.0,0.0,-0.114189,-0.055934,-0.064927,-0.19176,-0.178762,-0.101226,-0.162552,-0.297778,-0.139797,-0.092844,-0.378411,-0.172559,-0.182268,-0.484531,-0.042162,-0.23646,-0.679732,-0.098342,-0.262783,-0.803172,-0.140099,-0.280107,-0.90838,-0.169439,-0.085559,-0.499184,-0.051745,-0.058349,-0.738577,-0.105536,-0.047424,-0.885788,-0.143651,-0.033773,-1.0,-0.167842,-0.007245,-0.451634,-0.070667,-0.003611,-0.62295,-0.150817,-0.052667,-0.496831,-0.158565,-0.072682,-0.388819,-0.144777,0.061952,-0.365002,-0.095362,0.019994,-0.432718,-0.165982,-0.025592,-0.336658,-0.168118,-0.038345,-0.247401,-0.154742
2,0.0,0.0,0.0,-0.10854,-0.067083,-0.067142,-0.184608,-0.187504,-0.106535,-0.148496,-0.304561,-0.148146,-0.073775,-0.380889,-0.184042,-0.170498,-0.48218,-0.044965,-0.225268,-0.683167,-0.102936,-0.251559,-0.802602,-0.146166,-0.267953,-0.902215,-0.175489,-0.072979,-0.497248,-0.052126,-0.044112,-0.739759,-0.105847,-0.032411,-0.887301,-0.144276,-0.018078,-1.0,-0.168586,0.00585,-0.448799,-0.06865,0.006459,-0.621376,-0.145845,-0.043367,-0.500496,-0.15321,-0.064014,-0.395862,-0.1397,0.076124,-0.359495,-0.091253,0.034248,-0.434521,-0.156737,-0.011196,-0.346248,-0.156331,-0.025383,-0.258062,-0.14178
2,0.0,0.0,0.0,-0.104849,-0.077814,-0.064803,-0.17709,-0.200263,-0.105878,-0.145014,-0.309259,-0.150625,-0.068767,-0.370434,-0.189383,-0.153746,-0.489899,-0.042455,-0.209684,-0.691045,-0.103761,-0.240117,-0.807427,-0.149214,-0.259488,-0.901886,-0.179399,-0.059428,-0.503596,-0.052951,-0.034146,-0.747148,-0.109822,-0.024659,-0.891949,-0.149978,-0.010954,-1.0,-0.174337,0.01756,-0.452179,-0.072587,0.018754,-0.619854,-0.152286,-0.034831,-0.48906,-0.156212,-0.057112,-0.380132,-0.138846,0.085688,-0.358354,-0.098185,0.044471,-0.432324,-0.161922,-0.002703,-0.343045,-0.156386,-0.018336,-0.256521,-0.137551
2,0.0,0.0,0.0,-0.111399,-0.058587,-0.066994,-0.190341,-0.17435,-0.108523,-0.157152,-0.288927,-0.15245,-0.080218,-0.363369,-0.190596,-0.180491,-0.479727,-0.047382,-0.23637,-0.674011,-0.10707,-0.264164,-0.794483,-0.150093,-0.282137,-0.896138,-0.179142,-0.08235,-0.494972,-0.057189,-0.052062,-0.733725,-0.115194,-0.038956,-0.88415,-0.155717,-0.023331,-1.0,-0.180417,-0.002779,-0.447595,-0.076199,0.001409,-0.602947,-0.159962,-0.052078,-0.480044,-0.169236,-0.075481,-0.377966,-0.154844,0.066589,-0.361288,-0.100792,0.022284,-0.426161,-0.170074,-0.028082,-0.329987,-0.169878,-0.045335,-0.24074,-0.154367
2,0.0,0.0,0.0,-0.091289,-0.080752,-0.071457,-0.154701,-0.199353,-0.117433,-0.123735,-0.294588,-0.165163,-0.054649,-0.359208,-0.20804,-0.135359,-0.485972,-0.058467,-0.192054,-0.684345,-0.1228,-0.22308,-0.802068,-0.167945,-0.23671,-0.89527,-0.19494,-0.040662,-0.503461,-0.065444,-0.014197,-0.748241,-0.121184,0.003152,-0.895519,-0.156567,0.027857,-1.0,-0.175449,0.039887,-0.451663,-0.081628,0.033741,-0.594058,-0.163081,-0.029863,-0.481185,-0.173027,-0.062344,-0.375555,-0.157946,0.107284,-0.35811,-0.103498,0.058615,-0.423093,-0.165117,0.002368,-0.349867,-0.159633,-0.022158,-0.26793,-0.140146
2,0.0,0.0,0.0,-0.111155,-0.046118,-0.06356,-0.188747,-0.153533,-0.110226,-0.179226,-0.259876,-0.159821,-0.134547,-0.343513,-0.206617,-0.179105,-0.478326,-0.069007,-0.230625,-0.682286,-0.129784,-0.256297,-0.806894,-0.167534,-0.268444,-0.912473,-0.191487,-0.086503,-0.485446,-0.085353,-0.049831,-0.734011,-0.145171,-0.035474,-0.883331,-0.182476,-0.017123,-1.0,-0.202299,-0.009787,-0.424577,-0.109113,-0.021431,-0.571673,-0.194457,-0.085353,-0.464187,-0.20862,-0.115725,-0.367153,-0.196473,0.046002,-0.324828,-0.136937,-0.011744,-0.399401,-0.205342,-0.063817,-0.32167,-0.204937,-0.08352,-0.246483,-0.189341
2,0.0,0.0,0.0,-0.109437,-0.053762,-0.061155,-0.182822,-0.139317,-0.11061,-0.180897,-0.213521,-0.163397,-0.147192,-0.291439,-0.212368,-0.172326,-0.486655,-0.073946,-0.216073,-0.710819,-0.133844,-0.239398,-0.840814,-0.165333,-0.249662,-0.947672,-0.181928,-0.07571,-0.488468,-0.090192,-0.027983,-0.736751,-0.14793,-0.005767,-0.884444,-0.179378,0.016772,-1.0,-0.192745,0.001458,-0.424746,-0.113112,-0.007981,-0.531931,-0.202105,-0.071923,-0.407386,-0.216827,-0.105255,-0.30332,-0.201392,0.055406,-0.321781,-0.139102,-0.003466,-0.342704,-0.209448,-0.064604,-0.247705,-0.209108,-0.095589,-0.164022,-0.190766
2,0.0,0.0,0.0,-0.102729,-0.053057,-0.068638,-0.179988,-0.138744,-0.120979,-0.187156,-0.210169,-0.174556,-0.147553,-0.278261,-0.223426,-0.162894,-0.501102,-0.080853,-0.201897,-0.740452,-0.144144,-0.22546,-0.872362,-0.17922,-0.236286,-0.977847,-0.198379,-0.064542,-0.497096,-0.093819,-0.017681,-0.743631,-0.151955,0.003301,-0.88765,-0.18729,0.029122,-1.0,-0.2044,0.014765,-0.428672,-0.113746,0.015098,-0.544015,-0.20482,-0.057294,-0.424927,-0.222077,-0.096208,-0.319882,-0.208456,0.069886,-0.321631,-0.137212,0.003602,-0.344059,-0.215261,-0.057855,-0.250979,-0.219487,-0.084326,-0.165732,-0.202395
2,0.0,0.0,0.0,-0.102913,-0.050335,-0.072641,-0.182744,-0.142494,-0.126756,-0.190874,-0.211796,-0.182334,-0.145009,-0.276278,-0.233251,-0.158317,-0.494571,-0.080543,-0.202088,-0.729526,-0.148432,-0.227629,-0.861059,-0.187711,-0.240492,-0.968752,-0.209911,-0.058437,-0.490391,-0.093375,-0.011241,-0.740846,-0.156554,0.005517,-0.885582,-0.194931,0.028326,-1.0,-0.213509,0.019048,-0.422662,-0.114132,0.016387,-0.548838,-0.211743,-0.057892,-0.422589,-0.229164,-0.094583,-0.313508,-0.213966,0.0736,-0.318806,-0.138864,0.003664,-0.344625,-0.222227,-0.057029,-0.243008,-0.22736,-0.078425,-0.153312,-0.209971
2,0.0,0.0,0.0,-0.099924,-0.044617,-0.073798,-0.184374,-0.130758,-0.129704,-0.198082,-0.206421,-0.186251,-0.153936,-0.279253,-0.237944,-0.166444,-0.491013,-0.0862,-0.213183,-0.731235,-0.153992,-0.239606,-0.863249,-0.191933,-0.251862,-0.970262,-0.212721,-0.06643,-0.486336,-0.098321,-0.025067,-0.74032,-0.158927,-0.01266,-0.885191,-0.194454,0.006109,-1.0,-0.21137,0.013021,-0.417846,-0.118126,0.008561,-0.551526,-0.213338,-0.061421,-0.427978,-0.229193,-0.095887,-0.319067,-0.213557,0.068183,-0.312331,-0.141903,-0.002832,-0.344633,-0.224102,-0.063542,-0.245499,-0.228367,-0.086557,-0.155221,-0.210495
2,0.0,0.0,0.0,-0.103359,-0.044449,-0.074851,-0.188253,-0.122191,-0.130732,-0.198893,-0.196688,-0.186663,-0.154725,-0.268484,-0.238119,-0.174537,-0.489474,-0.086989,-0.22368,-0.719918,-0.151106,-0.252065,-0.851135,-0.18708,-0.266372,-0.958989,-0.207179,-0.074566,-0.489786,-0.097663,-0.036241,-0.736487,-0.154445,-0.024376,-0.88362,-0.188922,-0.006482,-1.0,-0.205939,0.005197,-0.423086,-0.115874,-0.00332,-0.532987,-0.204816,-0.072063,-0.423917,-0.224939,-0.107893,-0.324563,-0.214425,0.059259,-0.31819,-0.138362,-0.015204,-0.332618,-0.214141,-0.075454,-0.245946,-0.220751,-0.10094,-0.164295,-0.206507
2,0.0,0.0,0.0,-0.106573,-0.029092,-0.082475,-0.194914,-0.104255,-0.144093,-0.202533,-0.181347,-0.203799,-0.159399,-0.264013,-0.258391,-0.185623,-0.483242,-0.098646,-0.233303,-0.716707,-0.164066,-0.259745,-0.850284,-0.200149,-0.271022,-0.960759,-0.221081,-0.084738,-0.48049,-0.108055,-0.044797,-0.727764,-0.168924,-0.029975,-0.877443,-0.204765,-0.01014,-1.0,-0.22284,-0.00414,-0.412361,-0.125309,-0.005911,-0.539813,-0.220668,-0.077894,-0.425767,-0.239812,-0.115895,-0.326937,-0.228074,0.051844,-0.304745,-0.146802,-0.015724,-0.333374,-0.229913,-0.0763,-0.242077,-0.236104,-0.100509,-0.160473,-0.220944
2,0.0,0.0,0.0,-0.101578,-0.032672,-0.08423,-0.188459,-0.099063,-0.149669,-0.204331,-0.168168,-0.214484,-0.16226,-0.238012,-0.274301,-0.184371,-0.482026,-0.100872,-0.231642,-0.716094,-0.167736,-0.258029,-0.846541,-0.203618,-0.269038,-0.95284,-0.224004,-0.0842,-0.480979,-0.110444,-0.040265,-0.728774,-0.175166,-0.023481,-0.878438,-0.211655,-0.00291,-1.0,-0.228972,-0.003714,-0.412164,-0.128092,-0.003512,-0.5333,-0.228779,-0.073631,-0.406432,-0.247493,-0.110903,-0.296977,-0.232827,0.051833,-0.302908,-0.149962,-0.010481,-0.334317,-0.237979,-0.070704,-0.238946,-0.245022,-0.098054,-0.152517,-0.228435
2,0.0,0.0,0.0,-0.102203,-0.050239,-0.071808,-0.18303,-0.134537,-0.126832,-0.19101,-0.210436,-0.182487,-0.152139,-0.292771,-0.233255,-0.177854,-0.489761,-0.084895,-0.22465,-0.720978,-0.148676,-0.251711,-0.85185,-0.183785,-0.264541,-0.958554,-0.20365,-0.080242,-0.489865,-0.096976,-0.0445,-0.739044,-0.156545,-0.032686,-0.883396,-0.190713,-0.014671,-1.0,-0.207627,-0.001502,-0.42513,-0.116416,-0.011007,-0.553829,-0.208007,-0.080021,-0.434271,-0.223509,-0.114531,-0.331379,-0.209586,0.051408,-0.32172,-0.139726,-0.017623,-0.354831,-0.216893,-0.076157,-0.263529,-0.220903,-0.096992,-0.180339,-0.204924
2,0.0,0.0,0.0,-0.102198,-0.032537,-0.078249,-0.185131,-0.104665,-0.13768,-0.196866,-0.174827,-0.196231,-0.159504,-0.253273,-0.250228,-0.181149,-0.482784,-0.095591,-0.231795,-0.721082,-0.159869,-0.259558,-0.855381,-0.194963,-0.271546,-0.966168,-0.214925,-0.081346,-0.483227,-0.105748,-0.041932,-0.72983,-0.166362,-0.028682,-0.879316,-0.202314,-0.010919,-1.0,-0.219811,-0.001399,-0.418464,-0.123185,-0.003775,-0.543397,-0.217879,-0.076621,-0.424505,-0.238208,-0.115061,-0.319666,-0.226694,0.055044,-0.313297,-0.144509,-0.01413,-0.330372,-0.228039,-0.075274,-0.236145,-0.236225,-0.099798,-0.152217,-0.221705
2,0.0,0.0,0.0,-0.108918,-0.057727,-0.052704,-0.18477,-0.142459,-0.099289,-0.187335,-0.197224,-0.150139,-0.157255,-0.258138,-0.198046,-0.178359,-0.484424,-0.076104,-0.22892,-0.716332,-0.137474,-0.256446,-0.84888,-0.170549,-0.269895,-0.957205,-0.18758,-0.079659,-0.48286,-0.095826,-0.042079,-0.727049,-0.153107,-0.023299,-0.878574,-0.18688,-0.001085,-1.0,-0.202772,0.001083,-0.417431,-0.120684,-0.001851,-0.518618,-0.206895,-0.070301,-0.399018,-0.223274,-0.109923,-0.297546,-0.209756,0.058153,-0.311828,-0.147598,0.000166,-0.328424,-0.216174,-0.063372,-0.24146,-0.215297,-0.096354,-0.163861,-0.196426
2,0.0,0.0,0.0,-0.09171,-0.10164,-0.059301,-0.162988,-0.269206,-0.095719,-0.185055,-0.381203,-0.136085,-0.183443,-0.45737,-0.177079,-0.07585,-0.505662,-0.053198,-0.144174,-0.703792,-0.114818,-0.183453,-0.843487,-0.158799,-0.201679,-0.957715,-0.186596,0.032112,-0.492548,-0.066397,0.060596,-0.736421,-0.122121,0.06576,-0.894769,-0.152549,0.069233,-1.0,-0.166712,0.117705,-0.413957,-0.0876,0.105227,-0.541758,-0.170997,0.019053,-0.431299,-0.176985,-0.033215,-0.319187,-0.156938,0.182679,-0.292954,-0.113023,0.145002,-0.384417,-0.174368,0.068636,-0.315817,-0.161085,0.023399,-0.228991,-0.135642
2,0.0,0.0,0.0,-0.115195,-0.079627,-0.074148,-0.174119,-0.213096,-0.110985,-0.11668,-0.318294,-0.146764,-0.035692,-0.36816,-0.177918,-0.138067,-0.483298,-0.057421,-0.198143,-0.684678,-0.118108,-0.230725,-0.816318,-0.163176,-0.247767,-0.9273,-0.193969,-0.033787,-0.492861,-0.06003,-0.012554,-0.73018,-0.114346,0.001206,-0.88275,-0.150856,0.024273,-1.0,-0.172611,0.051475,-0.438996,-0.071977,0.066461,-0.601574,-0.155969,0.002469,-0.488834,-0.166761,-0.031281,-0.383793,-0.152404,0.122134,-0.346045,-0.089648,0.092029,-0.429607,-0.163048,0.040625,-0.348235,-0.164589,0.021723,-0.261539,-0.148691
2,0.0,0.0,0.0,-0.114666,-0.099611,-0.055606,-0.174427,-0.233694,-0.089324,-0.110909,-0.33407,-0.127468,-0.023333,-0.375617,-0.161786,-0.154606,-0.492705,-0.037724,-0.21576,-0.6945,-0.096139,-0.24961,-0.817391,-0.140959,-0.271401,-0.920695,-0.170435,-0.052534,-0.504564,-0.049715,-0.01847,-0.743474,-0.100106,-0.001125,-0.888129,-0.136041,0.019045,-1.0,-0.158409,0.032599,-0.452094,-0.070106,0.055933,-0.611957,-0.143345,0.00395,-0.490742,-0.14896,-0.021955,-0.384032,-0.133447,0.107459,-0.358924,-0.095609,0.078881,-0.437818,-0.150308,0.033803,-0.360078,-0.142346,0.018437,-0.278515,-0.123343
2,0.0,0.0,0.0,-0.117926,-0.088104,-0.067502,-0.173685,-0.225536,-0.10479,-0.100857,-0.325568,-0.143401,-0.009126,-0.377975,-0.176764,-0.14592,-0.490986,-0.049951,-0.200296,-0.687074,-0.112791,-0.233786,-0.806947,-0.162136,-0.25532,-0.909504,-0.195255,-0.040827,-0.504865,-0.056617,-0.004173,-0.743585,-0.10804,0.016358,-0.886594,-0.145219,0.038383,-1.0,-0.170219,0.044276,-0.452462,-0.072643,0.072836,-0.614409,-0.146851,0.021402,-0.485533,-0.151408,-0.004717,-0.376887,-0.137041,0.118739,-0.357256,-0.095293,0.097036,-0.421537,-0.156141,0.052621,-0.33766,-0.151978,0.036629,-0.257412,-0.135719
